scenario_id,runs_observed,usable_runs,question_matched_runs,domestic_violence_explicit_probe_runs,expected_category_present_initial_runs,expected_category_is_initial_top_runs,expected_category_present_final_runs,expected_category_is_final_top_runs,expected_exact_label_present_final_runs,distinct_question_sets,distinct_final_label_sets,swap_pair,domestic_violence_hidden_fact,paper_failure_mode
x0518,2,2,1,1,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0519,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0520,2,2,0,0,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0521,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0522,2,2,0,2,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0523,2,2,1,0,2,2,1,1,0,2,1,guardianship_vs_elder_abuse,False,
x0524,2,2,0,0,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0525,2,2,0,0,2,2,0,0,0,2,0,guardianship_vs_elder_abuse,False,
x0526,2,2,2,1,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0527,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0528,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0529,2,2,1,1,2,2,1,1,1,2,1,guardianship_vs_elder_abuse,False,
x0530,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0531,2,2,2,2,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0532,2,2,2,2,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0533,2,2,2,0,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0534,2,2,2,1,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0535,2,2,2,0,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0536,2,2,2,2,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0537,2,2,2,0,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0538,2,2,2,1,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0539,2,2,2,2,2,2,2,2,2,2,1,guardianship_vs_elder_abuse,False,
x0540,2,2,2,0,2,2,2,2,2,2,2,guardianship_vs_elder_abuse,False,
x0541,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0542,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0543,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0544,2,2,2,0,2,2,2,2,2,2,2,ssd_vs_ssi,False,
x0545,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0546,2,2,2,0,2,2,2,2,2,2,2,ssd_vs_ssi,False,
x0547,2,2,2,0,2,1,2,2,2,2,2,ssd_vs_ssi,False,
x0548,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0549,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0550,2,2,1,0,2,2,1,1,1,2,1,ssd_vs_ssi,False,
x0551,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0552,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0553,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0554,2,2,2,0,2,2,2,2,2,2,1,ssd_vs_ssi,False,
x0555,2,2,2,0,2,2,2,2,2,2,2,ssd_vs_ssi,False,
x0556,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0557,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0558,2,2,2,0,2,2,2,2,0,1,1,ssd_vs_ssi,False,
x0559,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0560,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0561,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0562,2,2,2,0,2,2,2,2,0,1,1,ssd_vs_ssi,False,
x0563,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0564,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0565,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0566,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0567,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0568,2,2,2,0,2,2,2,2,0,1,2,ssd_vs_ssi,False,
x0569,2,2,2,0,2,2,2,2,0,2,1,ssd_vs_ssi,False,
x0570,2,2,2,0,2,2,2,2,0,1,1,ssd_vs_ssi,False,
x0571,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0572,2,2,2,1,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0573,2,2,2,0,2,2,2,2,0,2,2,copyright_vs_patent,False,
x0574,2,2,2,0,2,2,2,2,2,1,1,copyright_vs_patent,False,
x0575,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0576,2,2,2,1,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0577,2,2,2,0,2,2,2,2,0,2,1,copyright_vs_patent,False,
x0578,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0579,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0580,2,2,2,0,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0581,2,2,2,1,2,2,2,2,0,2,1,copyright_vs_patent,False,
x0582,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0583,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0584,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0585,2,2,2,0,2,2,2,2,1,1,2,copyright_vs_patent,False,
x0586,2,2,2,1,2,2,2,2,0,2,2,copyright_vs_patent,False,
x0587,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0588,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0589,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0590,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0591,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0592,2,2,2,1,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0593,2,2,2,0,2,2,2,2,2,1,2,copyright_vs_patent,False,
x0594,2,2,2,0,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0595,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0596,2,2,2,0,2,2,2,2,2,2,2,copyright_vs_patent,False,
x0597,2,2,2,0,2,2,2,2,1,2,2,copyright_vs_patent,False,
x0598,2,2,2,0,2,2,2,2,2,2,1,copyright_vs_patent,False,
x0599,2,2,2,0,2,2,2,2,2,1,1,copyright_vs_patent,False,
x0600,2,2,2,0,2,2,2,2,2,1,1,copyright_vs_patent,False,
x0601,2,2,0,0,2,2,0,0,0,1,0,contractor_vs_small_claims,False,
x0602,2,2,0,0,2,2,0,0,0,2,0,contractor_vs_small_claims,False,
x0603,2,2,1,0,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0604,2,2,1,0,2,0,1,0,0,2,1,contractor_vs_small_claims,False,
x0605,2,2,2,1,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0606,2,2,1,0,2,2,1,0,1,2,1,contractor_vs_small_claims,False,
x0607,2,2,2,0,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0608,2,2,1,0,1,0,1,1,0,2,1,contractor_vs_small_claims,False,
x0609,2,2,1,0,2,2,0,0,0,2,1,contractor_vs_small_claims,False,
x0610,2,2,1,0,2,2,1,0,0,2,1,contractor_vs_small_claims,False,
x0611,2,2,1,0,2,2,1,0,0,2,1,contractor_vs_small_claims,False,
x0612,2,2,0,0,1,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0613,2,2,0,0,2,2,0,0,0,1,0,contractor_vs_small_claims,False,
x0614,2,2,1,0,2,2,1,0,1,2,1,contractor_vs_small_claims,False,
x0615,2,2,0,0,2,2,0,0,0,2,0,contractor_vs_small_claims,False,
x0616,2,2,2,0,2,1,2,2,2,1,1,contractor_vs_small_claims,False,
x0617,2,2,1,0,2,0,1,1,1,2,1,contractor_vs_small_claims,False,
x0618,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0619,2,2,0,0,2,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0620,2,2,2,0,2,1,2,1,2,2,2,contractor_vs_small_claims,False,
x0621,2,2,0,0,1,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0622,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0623,2,2,0,0,2,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0624,2,2,1,0,2,2,1,1,1,2,1,contractor_vs_small_claims,False,
x0625,2,2,1,0,2,0,1,1,1,2,1,contractor_vs_small_claims,False,
x0626,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0627,2,2,1,0,2,1,1,1,1,2,1,contractor_vs_small_claims,False,
x0628,2,2,2,0,2,0,2,1,2,2,2,contractor_vs_small_claims,False,
x0629,2,2,0,0,2,0,0,0,0,2,0,contractor_vs_small_claims,False,
x0630,2,2,2,0,2,0,2,2,2,2,1,contractor_vs_small_claims,False,
x0631,2,2,0,0,2,1,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0632,2,2,2,0,2,1,1,0,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0633,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0634,2,2,1,0,2,0,1,1,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0635,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0636,2,2,2,0,2,2,2,1,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0637,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0638,2,2,2,0,1,1,2,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0639,2,2,0,0,2,0,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0640,2,2,2,0,2,2,2,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0641,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0642,2,2,2,0,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0643,2,2,0,0,2,1,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0644,2,2,2,0,2,2,2,0,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0645,2,2,2,1,2,0,2,2,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0646,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0647,2,2,2,0,2,2,2,0,2,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0648,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0649,2,2,2,2,2,2,1,0,1,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0650,2,2,1,0,2,2,0,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0651,2,2,2,0,2,2,1,0,1,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0652,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0653,2,2,2,0,2,1,0,0,0,2,2,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0654,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0655,2,2,2,0,2,2,2,0,2,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0656,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0657,2,2,1,1,2,2,0,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0658,2,2,1,0,2,2,0,0,0,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0659,2,2,2,0,2,2,2,0,2,2,1,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0660,2,2,0,0,2,2,0,0,0,2,0,license_vs_employment_discrimination,False,employment_admin_ignores_hearing_signals
x0661,2,2,0,1,0,0,0,0,0,2,0,mold_vs_tenant,False,
x0662,2,2,2,0,1,0,2,2,2,2,1,mold_vs_tenant,False,
x0663,2,2,1,0,0,0,1,1,1,2,1,mold_vs_tenant,False,
x0664,2,2,2,0,2,2,2,2,2,2,2,mold_vs_tenant,False,
x0665,2,2,0,2,0,0,0,0,0,2,0,mold_vs_tenant,False,
x0666,2,2,2,0,2,0,2,2,2,2,1,mold_vs_tenant,False,
x0667,2,2,1,0,0,0,0,0,0,2,1,mold_vs_tenant,False,
x0668,2,2,2,0,2,1,2,2,2,2,2,mold_vs_tenant,False,
x0669,2,2,0,2,0,0,0,0,0,2,0,mold_vs_tenant,False,
x0670,2,2,1,0,2,0,1,1,1,2,1,mold_vs_tenant,False,
x0671,2,2,0,0,0,0,0,0,0,2,0,mold_vs_tenant,False,
x0672,2,2,2,1,2,2,2,2,2,2,1,mold_vs_tenant,False,
x0673,2,2,0,0,0,0,0,0,0,1,0,mold_vs_tenant,False,
x0674,2,2,2,0,2,0,2,2,2,2,1,mold_vs_tenant,False,
x0675,2,2,0,2,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0676,2,2,0,0,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0677,2,2,0,0,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0678,2,2,0,0,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0679,2,2,0,2,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0680,2,2,0,0,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0681,2,2,1,0,2,2,0,0,0,2,1,mold_vs_tenant,False,
x0682,2,2,0,0,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0683,2,2,0,2,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0684,2,2,1,0,2,2,0,0,0,2,1,mold_vs_tenant,False,
x0685,2,2,0,0,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0686,2,2,0,0,2,2,0,0,0,1,0,mold_vs_tenant,False,
x0687,2,2,0,2,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0688,2,2,0,0,2,2,0,0,0,2,0,mold_vs_tenant,False,
x0689,2,2,2,0,2,2,2,2,0,2,2,defamation_vs_online_harassment,False,
x0690,2,2,2,0,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0691,2,2,2,0,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0692,2,2,2,0,2,2,2,2,0,1,2,defamation_vs_online_harassment,False,
x0693,2,2,2,0,2,2,2,2,0,2,2,defamation_vs_online_harassment,False,
x0694,2,2,2,1,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0695,2,2,1,0,2,2,1,1,0,2,1,defamation_vs_online_harassment,False,
x0696,2,2,2,1,2,2,2,2,0,2,2,defamation_vs_online_harassment,False,
x0697,2,2,2,0,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0698,2,2,2,0,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0699,2,2,2,1,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0700,2,2,2,1,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0701,2,2,2,0,2,2,2,2,0,2,2,defamation_vs_online_harassment,False,
x0702,2,2,2,0,2,2,2,2,0,2,1,defamation_vs_online_harassment,False,
x0703,2,2,0,1,2,2,0,0,0,2,0,defamation_vs_online_harassment,False,
x0704,2,2,2,0,2,2,2,2,2,2,2,defamation_vs_online_harassment,False,
x0705,2,2,1,0,2,2,1,1,0,2,1,defamation_vs_online_harassment,False,
x0706,2,2,2,1,2,2,2,2,2,2,1,defamation_vs_online_harassment,False,
x0707,2,2,2,2,2,2,2,2,2,2,2,defamation_vs_online_harassment,False,
x0708,2,2,2,1,2,2,2,2,2,2,2,defamation_vs_online_harassment,False,
x0709,2,2,1,2,2,2,1,1,0,2,1,defamation_vs_online_harassment,False,
x0710,2,2,2,1,2,2,2,2,1,2,2,defamation_vs_online_harassment,False,
x0711,2,2,2,1,2,2,2,2,1,2,2,defamation_vs_online_harassment,False,
x0712,2,2,2,0,2,2,2,2,2,2,1,defamation_vs_online_harassment,False,
x0713,2,2,1,0,2,2,1,1,0,2,1,defamation_vs_online_harassment,False,
x0714,2,2,2,1,2,2,2,2,1,2,2,defamation_vs_online_harassment,False,
x0715,2,2,2,0,2,2,2,2,2,2,2,defamation_vs_online_harassment,False,
x0716,2,2,2,1,2,2,2,2,2,2,2,defamation_vs_online_harassment,False,
x0717,2,2,2,0,2,2,0,0,0,1,2,veterans_benefits_vs_va_loan,False,
x0718,2,2,2,0,2,2,1,0,0,2,2,veterans_benefits_vs_va_loan,False,
x0719,2,2,2,0,2,2,0,0,0,2,1,veterans_benefits_vs_va_loan,False,
x0720,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0721,2,2,2,0,2,2,0,0,0,2,2,veterans_benefits_vs_va_loan,False,
x0722,2,2,2,0,2,2,0,0,0,2,1,veterans_benefits_vs_va_loan,False,
x0723,2,2,0,0,2,2,0,0,0,1,0,veterans_benefits_vs_va_loan,False,
x0724,2,2,1,0,2,2,0,0,0,2,1,veterans_benefits_vs_va_loan,False,
x0725,2,2,2,0,2,2,0,0,0,2,1,veterans_benefits_vs_va_loan,False,
x0726,2,2,2,0,2,2,1,0,0,2,2,veterans_benefits_vs_va_loan,False,
x0727,2,2,2,0,2,2,0,0,0,2,1,veterans_benefits_vs_va_loan,False,
x0728,2,2,0,0,2,2,0,0,0,1,0,veterans_benefits_vs_va_loan,False,
x0729,2,2,2,0,2,2,0,0,0,2,2,veterans_benefits_vs_va_loan,False,
x0730,2,2,1,0,2,2,0,0,0,2,1,veterans_benefits_vs_va_loan,False,
x0731,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0732,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0733,2,2,2,0,2,0,2,2,2,2,1,veterans_benefits_vs_va_loan,False,
x0734,2,2,1,0,2,2,0,0,0,2,1,veterans_benefits_vs_va_loan,False,
x0735,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0736,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0737,2,2,2,0,2,0,2,2,2,2,1,veterans_benefits_vs_va_loan,False,
x0738,2,2,2,0,2,2,2,1,2,2,2,veterans_benefits_vs_va_loan,False,
x0739,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0740,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0741,2,2,2,0,2,0,2,2,2,2,2,veterans_benefits_vs_va_loan,False,
x0742,2,2,2,0,2,1,2,0,2,2,2,veterans_benefits_vs_va_loan,False,
x0743,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0744,2,2,0,0,2,2,0,0,0,2,0,veterans_benefits_vs_va_loan,False,
x0745,2,2,2,0,2,0,2,2,1,2,2,medicaid_vs_guardianship,False,
x0746,2,2,2,0,0,0,2,2,2,2,2,medicaid_vs_guardianship,False,
x0747,2,2,0,0,1,1,0,0,0,2,0,medicaid_vs_guardianship,False,
x0748,2,2,2,0,1,0,2,2,2,2,2,medicaid_vs_guardianship,False,
x0749,2,2,2,0,1,0,2,2,2,2,1,medicaid_vs_guardianship,False,
x0750,2,2,2,0,0,0,2,2,2,2,2,medicaid_vs_guardianship,False,
x0751,2,2,2,0,2,0,2,2,2,2,2,medicaid_vs_guardianship,False,
x0752,2,2,2,0,0,0,2,2,0,2,2,medicaid_vs_guardianship,False,
x0753,2,2,2,0,1,0,2,2,0,2,2,medicaid_vs_guardianship,False,
x0754,2,2,2,0,2,0,2,2,2,2,2,medicaid_vs_guardianship,False,
x0755,2,2,2,0,2,0,2,2,0,2,2,medicaid_vs_guardianship,False,
x0756,2,2,1,0,2,0,1,1,1,2,1,medicaid_vs_guardianship,False,
x0757,2,2,2,0,1,0,2,2,2,2,2,medicaid_vs_guardianship,False,
x0758,2,2,2,0,1,0,2,1,2,2,2,medicaid_vs_guardianship,False,
x0759,2,2,1,0,2,2,0,0,0,2,1,medicaid_vs_guardianship,False,
x0760,2,2,2,0,2,2,0,0,0,2,2,medicaid_vs_guardianship,False,
x0761,2,2,1,0,2,2,0,0,0,2,1,medicaid_vs_guardianship,False,
x0762,2,2,0,1,2,2,0,0,0,2,0,medicaid_vs_guardianship,False,
x0763,2,2,1,0,2,2,0,0,0,2,1,medicaid_vs_guardianship,False,
x0764,2,2,1,0,2,2,0,0,0,2,1,medicaid_vs_guardianship,False,
x0765,2,2,2,0,2,2,0,0,0,2,2,medicaid_vs_guardianship,False,
x0766,2,2,0,1,2,2,0,0,0,2,0,medicaid_vs_guardianship,False,
x0767,2,2,0,0,2,2,0,0,0,2,0,medicaid_vs_guardianship,False,
x0768,2,2,0,1,2,2,0,0,0,2,0,medicaid_vs_guardianship,False,
x0769,2,2,2,0,2,2,0,0,0,2,1,medicaid_vs_guardianship,False,
x0770,2,2,0,0,2,2,0,0,0,2,0,medicaid_vs_guardianship,False,
x0771,2,2,2,0,2,2,0,0,0,2,1,medicaid_vs_guardianship,False,
x0772,2,2,0,1,2,2,0,0,0,2,0,medicaid_vs_guardianship,False,
x0773,2,2,2,0,2,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0774,2,2,1,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0775,2,2,2,1,2,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0776,2,2,1,0,2,2,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0777,2,2,2,0,2,2,0,0,0,2,2,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0778,2,2,2,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0779,2,2,2,0,2,0,0,0,0,2,2,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0780,2,2,0,0,2,2,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0781,2,2,2,0,2,1,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0782,2,2,1,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0783,2,2,1,0,2,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0784,2,2,1,0,2,2,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0785,2,2,2,0,2,2,0,0,0,2,2,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0786,2,2,2,0,0,0,0,0,0,2,2,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0787,2,2,0,1,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0788,2,2,1,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0789,2,2,1,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0790,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0791,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0792,2,2,1,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0793,2,2,2,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0794,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0795,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0796,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0797,2,2,1,0,0,0,0,0,0,2,1,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0798,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0799,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
x0800,2,2,0,0,0,0,0,0,0,2,0,business_bankruptcy_vs_dissolution,False,bankruptcy_collections_role_confusion
