run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_01,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My benefits got cut off last month and nobody at the office will explain anything.,"It's my SSI from the Social Security office, not the state assistance.",Administrative Law > Welfare,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,False,True,2,Which benefits were cut off? || What kind of benefits were cut off?,True,What kind of benefits were cut off?,Administrative Law > Social Security/SSI,True,True,True,True,False,False,False,,44065
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_02,benefit_agency,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state cut our family's assistance and we can't feed four kids on what's left.,What they actually terminated is the kids' OHP health coverage — the food benefits are fine.,Administrative Law > Welfare,Administrative Law > Medicare/Medicaid,Administrative Law > Welfare || General Litigation > Health Law/HIPAA || Administrative Law > Medicare/Medicaid,True,True,True,2,"Which benefits were cut? || Did you get a written notice about the cut, and when?",True,Which benefits were cut?,,,,True,True,False,False,False,,39364
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_03,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I'm a retired public employee and there's a serious problem with my retirement money.,"The problem comes from my divorce — the decree divides my PERS with my ex, and the division order was never done right.",Administrative Law > PERS,Family Law > QDROs,Administrative Law > PERS || Labor & Employment > Pensions/Benefits/ERISA - Employee || Labor & Employment > Public Employees - Employee,True,True,True,2,"Is your retirement through a state public employee retirement system? || Are you having a problem with your retirement money because of how you were treated as a public employee, or is it a problem with the retirement system itself?",True,Is your retirement through a state public employee retirement system?,Administrative Law > PERS || Family Law > General (Divorce/Separation etc.) || Family Law > QDROs,True,True,False,False,True,True,False,,43229
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_04,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The VA is giving my husband the runaround and we've hit a wall dealing with them.,It's about our VA home loan — the lender says the VA guarantee paperwork is defective and closing is frozen.,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans || Administrative Law > Social Security/SSI,True,True,True,3,What is the main issue with the VA? || Did he get a written decision or denial letter from the VA? || Is the problem about benefits your husband is trying to get from the VA?,True,What is the main issue with the VA?,,,,False,False,False,False,False,,39283
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_05,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The school is failing my son and I've exhausted every meeting and email I can think of.,"He was suspended for an article he wrote in the student paper criticizing the principal — this is about his speech rights, not services.",Administrative Law > Schools — Special Needs Education,Administrative Law > Student Rights,Administrative Law > Schools — Special Needs Education || Administrative Law > Student Rights,True,True,True,3,Does your son have an IEP (Individualized Education Program) or a 504 plan (school plan for disability accommodations)? || Is your son receiving special education services? || Does your son have a disability or special needs?,False,,,,,True,True,False,False,False,,12721
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_06,benefit_agency,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My daughter keeps getting in trouble at school and I think it's connected to her struggles.,"She has diagnosed ADHD and dyslexia, and the school refuses to evaluate her for an IEP — the 'trouble' is them disciplining her disability.",Administrative Law > Student Rights,Administrative Law > Schools — Special Needs Education,Administrative Law > Schools — Special Needs Education || Administrative Law > Student Rights || Family Law > Juvenile/DHS Issues,True,True,True,2,"What kind of trouble is the school giving your daughter? || Does your daughter have an IEP (special education plan) or a 504 plan (school plan for disability accommodations), or do you think her trouble is related to a disability?",True,"Does your daughter have an IEP (special education plan) or a 504 plan (school plan for disability accommodations), or do you think her trouble is related to a disability?",Administrative Law > Schools — Special Needs Education || Administrative Law > Student Rights || Family Law > Juvenile/DHS Issues,True,True,True,True,False,False,False,,58052
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_07,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,A government office rejected my paperwork for the third time and I'm losing my mind.,It's the FAA — they keep rejecting my experimental aircraft registration on contradictory grounds.,Administrative Law > General (State),Administrative Law > General (Federal),Administrative Law > General (State) || Administrative Law > General (Federal) || Administrative Law > General (Local/Municipal),True,True,True,2,What kind of government office is this? || Which government office rejected your paperwork?,True,What kind of government office is this?,,,,True,True,False,False,False,,51020
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_08,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My professional life is being destroyed by an accusation at work that isn't true.,"The nursing board opened a license investigation over the accusation — that's the part that can end my career, beyond the job itself.",Labor & Employment > General - Employee,Administrative Law > Professional Licensing,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > General - Employee || General Litigation > Libel/Slander/Defamation,True,True,True,3,"Because of the accusation, what has your job done to you so far? || What is the accusation mostly about? || Is the accusation that you sexually harassed someone?",False,,,,,False,False,False,False,False,,49505
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_09,benefit_agency,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My contractor's license got suspended and I can't work. This is how I feed my family.,The suspension is automatic fallout from my pending DUII case — fixing the criminal case is what restores the license.,Administrative Law > Professional Licensing,Criminal Law > DUII/DWS,Administrative Law > Professional Licensing || Business and Corporate > Litigation || Administrative Law > General (State),True,True,True,2,"Was your license suspended because of a complaint or lawsuit? || Do you want to get your license back, or do you want to sue someone?",True,Was your license suspended because of a complaint or lawsuit?,Criminal Law > DUII/DWS || Administrative Law > Professional Licensing,True,True,False,False,True,True,False,,47146
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_10,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our small counseling practice got a letter terminating our biggest contract without cause and it will sink us.,"The contract is with the state's Medicaid coordinated-care organization — 235 of our clients are covered through it, so this is a Medicaid provider-network fight.","Business and Corporate > General (contracts, entities)",Administrative Law > Medicare/Medicaid,"Business and Corporate > Litigation || Business and Corporate > General (contracts, entities) || General Litigation > Health Law/HIPAA",True,True,True,3,"Do you have a written contract, and does it say how and when either side can end it (like a set end date or an early-termination clause)? || Why did they say they ended the contract? || Was this contract mainly for your counseling services (not selling products)?",True,Was this contract mainly for your counseling services (not selling products)?,"Administrative Law > Medicare/Medicaid || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,True,False,False,True,True,False,,45130
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_11,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The city denied my application and gave me two sentences of explanation after eight months of waiting.,"It's a variance application — I want to build an accessory dwelling my lot's zoning doesn't allow, and the planning commission said no.",Administrative Law > General (Local/Municipal),Real Property > Land Use/Zoning,Administrative Law > General (Local/Municipal) || Real Property > Land Use/Zoning || Administrative Law > General (State),True,True,True,3,"What kind of application did the city turn down (deny)? || Do you have the city’s denial in writing, like a letter or email? || Does the denial letter/email say how to appeal (ask for a review) and give a deadline?",True,What kind of application did the city turn down (deny)?,Real Property > Land Use/Zoning || Administrative Law > General (Local/Municipal),True,True,True,True,False,False,False,,37974
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_12,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My unemployment claim was denied and I have a hearing scheduled in three weeks. I need representation.,"At the fact-finding, my employer claimed 'misconduct' — but the real story is they fired me for filing a workers' comp claim, and I want to go after them for that firing too, beyond the hearing.",Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge - Employee,Administrative Law > Unemployment || General Litigation > Other || Administrative Law > General (State),True,True,True,0,,False,,,,,False,False,False,False,False,,3069
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_13,benefit_agency,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I was let go unfairly and now I have no income coming in at all. I need legal help this week.,The urgent piece is my unemployment denial — my appeal hearing with the state is Tuesday and I can't do it alone.,Labor & Employment > Wrongful Discharge - Employee,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge - Employee,True,True,True,3,"Why do you think your job let you go? || Does your employer still owe you any money, like your last paycheck, overtime, a bonus, or unused vacation they were supposed to pay? || When did they let you go (about what date)?",False,,,,,False,False,False,False,False,,38432
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_14,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"The state says I was overpaid benefits during the pandemic and now they want $18,000 back.",It's not unemployment — the demand is from DHS for SNAP and childcare assistance they now claim I didn't qualify for.,Administrative Law > Unemployment,Administrative Law > Welfare,Administrative Law > Unemployment || Debtor/Creditor > Judgment Collection || Administrative Law > Social Security/SSI,True,True,True,2,"Which benefits are they saying were overpaid? || Are you trying to get help with unemployment benefits you received, or with paying back money you owe?",True,Which benefits are they saying were overpaid?,,,,True,False,False,False,False,,27169
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_21,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,They're taking money out of my monthly check to repay something from years ago and I barely get by as is.,The deduction is DHS recouping an old TANF overpayment out of my current food benefits.,Administrative Law > Social Security/SSI,Administrative Law > Welfare,Debtor/Creditor > General (Debtor) || Administrative Law > Social Security/SSI || Labor & Employment > Wage and Hour Claims - Employee,True,True,True,3,What kind of monthly check is having money taken out? || Do you know what the money is being taken out for? || Did you receive any notice or communication about this deduction before it started?,True,Do you know what the money is being taken out for?,Administrative Law > Welfare || Debtor/Creditor > General (Debtor),True,True,True,False,False,True,False,,26940
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_22,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state licensing board sent me a letter and I'm terrified to even open the follow-up.,The letter says they referred my case to the DA for practicing during my lapsed renewal — there's now an actual criminal citation attached.,Administrative Law > Professional Licensing,Criminal Law > Misdemeanor,Administrative Law / Professional Licensing || Administrative Law > Professional Licensing,True,True,True,1,What kind of license does the state licensing board want to take away?,False,,,,,False,False,False,False,False,,22570
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_23,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My special-needs son is about to turn 18 and I'm told everything about his support changes.,"The urgent piece is decision-making authority — he can't manage medical or financial choices, and the clinic says at 18 I lose authority without a guardianship order.",Administrative Law > Social Security/SSI,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Family Law > Guardianship || Family Law > Child Support/Modification,False,False,True,3,"When your son turns 18, what kind of “support” are you most worried will change? || Which kind of help do you need most right now? || Where are you with guardianship (the legal right to make decisions for someone) for your son?",True,"When your son turns 18, what kind of “support” are you most worried will change?",Wills & Trusts > Conservatorship/Guardianship || Family Law > Guardianship || Wills & Trusts > Special Needs/Inc. Cap Trusts,True,True,True,True,False,False,False,,51122
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_24,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I drive for the county and got written up over my CDL medical card situation. My union rep is useless.,"The real problem is the DMV — they refuse to process my renewed medical certificate and downgraded my CDL by mistake, which triggered the write-up.",Labor & Employment > Public Employees - Employee,Administrative Law > DMV (Non-Criminal),Labor & Employment > Public Employees - Employee || Criminal Law > Traffic Offenses - CDL Drivers || Administrative Law > DMV (Non-Criminal),True,True,True,3,What do you want help with most right now? || Why did they write you up about your CDL medical card? || Is this medical card problem tied to a health condition where you may need a disability accommodation (a change at work because of a medical condition) under the ADA (Americans with Disabilities Act)?,True,Why did they write you up about your CDL medical card?,Administrative Law > DMV (Non-Criminal) || Labor & Employment > Public Employees - Employee,True,True,True,True,False,False,False,,50100
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_25,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our daughter's college is threatening to withhold her degree over a conduct case that was a joke.,"The conduct case actually closed in her favor — the real hold is a disputed $9,000 'institutional balance' they've sent to collections, and her transcripts are hostage to it.",Administrative Law > Student Rights,Debtor/Creditor > Student Loans,Administrative Law > Student Rights || Administrative Law > Schools — Special Needs Education || General Litigation > Civil Rights,True,True,True,3,What kind of college is your daughter attending? || What is the college threatening to do because of the conduct case? || What is the current status of the conduct case?,True,What is the current status of the conduct case?,Administrative Law > Student Rights || Consumer Law > General || Debtor/Creditor > Collection/Harassment,True,False,False,False,True,False,False,,37990
smoke_fixed_pipeline_20260718T202734Z,v2_benefit_agency_26,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The pharmacy board flagged my dispensing records and suspended me while they 'investigate'.,Federal agents served a subpoena on the pharmacy the same week — my lawyer friend says the parallel criminal fraud investigation is the bigger danger.,Administrative Law > Professional Licensing,Criminal Law > White Collar Crime,Administrative Law > Professional Licensing || Criminal Law > Other,True,True,True,2,Are you a pharmacist or pharmacy technician? || Did the board say you might have done something wrong?,False,,,,,True,False,False,False,False,,8738
